category,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
InboundTrafficMetrics,0,0,8,64384,27,64384,27,0,0,0,0
OutboundTrafficMetrics,0,0,1,27400,21,27400,21,0,0,0,0
InboundTrafficMetrics,0,0,1,71944,22,71944,22,0,0,0,0
OutboundTrafficMetrics,0,0,1,27400,21,27400,21,0,0,0,0
InboundTrafficMetrics,0,0,1,71648,22,71648,22,0,0,0,0
OutboundTrafficMetrics,3,273,4,70032,40,67848,36,0,0,0,0
InboundTrafficMetrics,0,0,6,102896,37,102896,37,0,0,0,0
OutboundTrafficMetrics,3,273,4,70032,40,67848,36,0,0,0,0
InboundTrafficMetrics,0,0,6,102320,36,102320,36,0,0,0,0
OutboundTrafficMetrics,5,2606,2,122232,44,101376,38,0,0,0,0
InboundTrafficMetrics,0,0,4,96776,31,96776,31,0,0,0,0
OutboundTrafficMetrics,5,2606,2,122232,44,101376,38,0,0,0,0
InboundTrafficMetrics,0,0,4,96488,31,96488,31,0,0,0,0
OutboundTrafficMetrics,1,369,9,119656,36,116704,34,0,0,0,0
InboundTrafficMetrics,0,0,1,127664,37,127664,37,0,0,0,0
OutboundTrafficMetrics,1,369,9,119656,36,116704,34,0,0,0,0
InboundTrafficMetrics,0,0,1,127304,37,127304,37,0,0,0,0
OutboundTrafficMetrics,5,37,8,182056,46,181760,46,0,0,0,0
InboundTrafficMetrics,0,0,1,122688,41,122688,41,0,0,0,0
OutboundTrafficMetrics,5,37,8,182056,46,181760,46,0,0,0,0
InboundTrafficMetrics,0,0,1,122104,41,122104,41,0,0,0,0
OutboundTrafficMetrics,1,7,7,55544,24,55480,24,0,0,0,0
InboundTrafficMetrics,0,0,1,105104,25,105104,25,0,0,0,0
OutboundTrafficMetrics,1,7,7,55544,24,55480,24,0,0,0,0
InboundTrafficMetrics,0,0,1,104808,25,104808,25,0,0,0,0
OutboundTrafficMetrics,1,17,2,87536,80,87400,80,0,0,0,0
InboundTrafficMetrics,0,0,2,1163168,131,1163168,131,0,0,0,0
OutboundTrafficMetrics,1,17,2,87536,80,87400,80,0,0,0,0
InboundTrafficMetrics,0,0,2,1162472,131,1162472,131,0,0,0,0
OutboundTrafficMetrics,0,0,5,25992,22,25992,22,0,0,0,0
InboundTrafficMetrics,0,0,6,46224,23,46224,23,0,0,0,0
OutboundTrafficMetrics,0,0,5,25992,22,25992,22,0,0,0,0
InboundTrafficMetrics,0,0,6,45936,23,45936,23,0,0,0,0
OutboundTrafficMetrics,0,0,1,84016,38,84016,38,0,0,0,0
InboundTrafficMetrics,0,0,1,108840,41,108840,41,0,0,0,0
OutboundTrafficMetrics,0,0,1,84016,38,84016,38,0,0,0,0
InboundTrafficMetrics,0,0,1,108552,41,108552,41,0,0,0,0
OutboundTrafficMetrics,0,0,2,245672,72,245672,72,0,0,0,0
InboundTrafficMetrics,0,0,3,316264,75,316264,75,0,0,0,0
OutboundTrafficMetrics,0,0,2,245672,72,245672,72,0,0,0,0
InboundTrafficMetrics,0,0,3,315680,75,315680,75,0,0,0,0
OutboundTrafficMetrics,0,0,8,44712,28,44712,28,0,0,0,0
InboundTrafficMetrics,0,0,9,199416,31,199416,31,0,0,0,0
OutboundTrafficMetrics,0,0,8,44712,28,44712,28,0,0,0,0
InboundTrafficMetrics,0,0,9,199128,31,199128,31,0,0,0,0
OutboundTrafficMetrics,0,0,2,27872,19,27872,19,0,0,0,0
InboundTrafficMetrics,0,0,3,34568,20,34568,20,0,0,0,0
OutboundTrafficMetrics,0,0,2,27872,19,27872,19,0,0,0,0
InboundTrafficMetrics,0,0,3,33984,20,33984,20,0,0,0,0
OutboundTrafficMetrics,0,0,1,28792,25,28792,25,0,0,0,0
InboundTrafficMetrics,0,0,1,77624,30,77624,30,0,0,0,0
OutboundTrafficMetrics,0,0,1,28792,25,28792,25,0,0,0,0
InboundTrafficMetrics,0,0,1,77328,30,77328,30,0,0,0,0
OutboundTrafficMetrics,1,144,3,34280,31,33128,29,0,0,0,0
InboundTrafficMetrics,0,0,4,102752,34,102752,34,0,0,0,0
OutboundTrafficMetrics,1,144,3,34280,31,33128,29,0,0,0,0
InboundTrafficMetrics,0,0,4,102168,34,102168,34,0,0,0,0
OutboundTrafficMetrics,4,31,1,35240,26,34992,25,0,0,0,0
InboundTrafficMetrics,0,0,2,54136,27,54136,27,0,0,0,0
OutboundTrafficMetrics,4,31,1,35184,26,34936,25,0,0,0,0
InboundTrafficMetrics,0,0,2,53776,27,53776,27,0,0,0,0
OutboundTrafficMetrics,0,0,2,33784,31,33784,31,0,0,0,0
InboundTrafficMetrics,0,0,3,92552,34,92552,34,0,0,0,0
OutboundTrafficMetrics,0,0,2,33784,31,33784,31,0,0,0,0
InboundTrafficMetrics,0,0,3,92056,33,92056,33,0,0,0,0
OutboundTrafficMetrics,2,1420,1,43696,26,32336,24,0,0,0,0
InboundTrafficMetrics,0,0,1,44272,25,44272,25,0,0,0,0
OutboundTrafficMetrics,2,1420,1,43696,26,32336,24,0,0,0,0
InboundTrafficMetrics,0,0,1,43696,24,43696,24,0,0,0,0
OutboundTrafficMetrics,7,417,8,32648,19,29312,18,0,0,0,0
InboundTrafficMetrics,0,0,1,51208,18,51208,18,0,0,0,0
OutboundTrafficMetrics,7,417,8,32648,19,29312,18,0,0,0,0
InboundTrafficMetrics,0,0,1,50920,18,50920,18,0,0,0,0
OutboundTrafficMetrics,2,26,9,38760,23,38552,23,0,0,0,0
InboundTrafficMetrics,0,0,1,84224,23,84224,23,0,0,0,0
OutboundTrafficMetrics,2,26,9,38760,23,38552,23,0,0,0,0
InboundTrafficMetrics,0,0,1,83520,22,83520,22,0,0,0,0
OutboundTrafficMetrics,1,118,1,42656,34,41712,32,0,0,0,0
InboundTrafficMetrics,0,0,3,113616,36,113616,36,0,0,0,0
OutboundTrafficMetrics,1,118,1,42656,34,41712,32,0,0,0,0
InboundTrafficMetrics,0,0,3,113328,36,113328,36,0,0,0,0
OutboundTrafficMetrics,0,0,8,38568,34,38568,34,0,0,0,0
InboundTrafficMetrics,0,0,1,97768,35,97768,35,0,0,0,0
OutboundTrafficMetrics,0,0,8,38568,34,38568,34,0,0,0,0
InboundTrafficMetrics,0,0,1,97184,34,97184,34,0,0,0,0
OutboundTrafficMetrics,0,0,1,34888,25,34888,25,0,0,0,0
InboundTrafficMetrics,0,0,1,60952,25,60952,25,0,0,0,0
OutboundTrafficMetrics,0,0,1,34888,25,34888,25,0,0,0,0
InboundTrafficMetrics,0,0,1,60664,25,60664,25,0,0,0,0
OutboundTrafficMetrics,2,163,1,26136,20,24824,18,0,0,0,0
InboundTrafficMetrics,0,0,1,63712,18,63712,18,0,0,0,0
OutboundTrafficMetrics,2,163,1,26136,20,24824,18,0,0,0,0
InboundTrafficMetrics,0,0,1,63424,18,63424,18,0,0,0,0
OutboundTrafficMetrics,4,318,1,21536,23,18992,19,0,0,0,0
InboundTrafficMetrics,0,0,2,66096,22,66096,22,0,0,0,0
OutboundTrafficMetrics,4,318,1,21536,23,18992,19,0,0,0,0
InboundTrafficMetrics,0,0,2,65512,22,65512,22,0,0,0,0
OutboundTrafficMetrics,3,304,3,27984,26,25552,22,0,0,0,0
InboundTrafficMetrics,0,0,4,70920,25,70920,25,0,0,0,0
OutboundTrafficMetrics,3,304,3,27984,26,25552,22,0,0,0,0
InboundTrafficMetrics,0,0,4,70632,25,70632,25,0,0,0,0
OutboundTrafficMetrics,9,70,7,37344,27,36784,26,0,0,0,0
InboundTrafficMetrics,0,0,1,61240,27,61240,27,0,0,0,0
OutboundTrafficMetrics,9,70,7,37344,27,36784,26,0,0,0,0
InboundTrafficMetrics,0,0,1,60656,27,60656,27,0,0,0,0
OutboundTrafficMetrics,0,0,8,36296,21,36296,21,0,0,0,0
InboundTrafficMetrics,0,0,1,48128,19,48128,19,0,0,0,0
OutboundTrafficMetrics,0,0,8,36296,21,36296,21,0,0,0,0
InboundTrafficMetrics,0,0,1,47840,19,47840,19,0,0,0,0
OutboundTrafficMetrics,0,0,3,41656,29,41656,29,0,0,0,0
InboundTrafficMetrics,0,0,3,95928,29,95928,29,0,0,0,0
OutboundTrafficMetrics,0,0,3,41656,29,41656,29,0,0,0,0
InboundTrafficMetrics,0,0,3,95568,29,95568,29,0,0,0,0
OutboundTrafficMetrics,0,0,1,25520,17,25520,17,0,0,0,0
InboundTrafficMetrics,0,0,1,43096,17,43096,17,0,0,0,0
OutboundTrafficMetrics,0,0,1,25520,17,25520,17,0,0,0,0
InboundTrafficMetrics,0,0,1,42512,17,42512,17,0,0,0,0
OutboundTrafficMetrics,2,18,5,14416,13,14272,13,0,0,0,0
InboundTrafficMetrics,0,0,5,47352,13,47352,13,0,0,0,0
OutboundTrafficMetrics,2,18,5,14416,13,14272,13,0,0,0,0
InboundTrafficMetrics,0,0,5,47064,13,47064,13,0,0,0,0
OutboundTrafficMetrics,1,17,1,29632,24,29488,23,0,0,0,0
InboundTrafficMetrics,0,0,1,60712,26,60712,26,0,0,0,0
OutboundTrafficMetrics,1,17,1,29632,24,29488,23,0,0,0,0
InboundTrafficMetrics,0,0,1,60128,26,60128,26,0,0,0,0
OutboundTrafficMetrics,0,0,5,49456,30,49456,30,0,0,0,0
InboundTrafficMetrics,0,0,8,69832,30,69832,30,0,0,0,0
OutboundTrafficMetrics,0,0,5,49456,30,49456,30,0,0,0,0
InboundTrafficMetrics,0,0,8,69424,30,69424,30,0,0,0,0
OutboundTrafficMetrics,0,0,7,23904,18,23904,18,0,0,0,0
InboundTrafficMetrics,0,0,8,45304,18,45304,18,0,0,0,0
OutboundTrafficMetrics,0,0,7,23904,18,23904,18,0,0,0,0
InboundTrafficMetrics,0,0,8,44720,18,44720,18,0,0,0,0
OutboundTrafficMetrics,0,0,2,36576,24,36576,24,0,0,0,0
InboundTrafficMetrics,1,6,1,74680,23,74632,23,0,0,0,0
OutboundTrafficMetrics,0,0,2,36576,24,36576,24,0,0,0,0
InboundTrafficMetrics,1,6,1,74392,23,74344,23,0,0,0,0
OutboundTrafficMetrics,0,0,1,70384,26,70384,26,0,0,0,0
InboundTrafficMetrics,0,0,1,58992,24,58992,24,0,0,0,0
OutboundTrafficMetrics,0,0,1,70384,26,70384,26,0,0,0,0
InboundTrafficMetrics,0,0,1,58696,24,58696,24,0,0,0,0
OutboundTrafficMetrics,0,0,1,41352,29,41352,29,0,0,0,0
InboundTrafficMetrics,0,0,1,191120,33,191120,33,0,0,0,0
OutboundTrafficMetrics,0,0,1,41352,29,41352,29,0,0,0,0
InboundTrafficMetrics,0,0,1,190544,33,190544,33,0,0,0,0
OutboundTrafficMetrics,1,785,1,31336,20,25056,19,0,0,0,0
InboundTrafficMetrics,0,0,1,64608,18,64608,18,0,0,0,0
OutboundTrafficMetrics,1,785,1,31336,20,25056,19,0,0,0,0
InboundTrafficMetrics,0,0,1,64320,18,64320,18,0,0,0,0
OutboundTrafficMetrics,4,2018,6,30904,23,14760,19,0,0,0,0
InboundTrafficMetrics,1,45,6,36864,19,36504,19,0,0,0,0
OutboundTrafficMetrics,4,2018,6,30904,23,14760,19,0,0,0,0
InboundTrafficMetrics,1,45,6,36280,19,35920,18,0,0,0,0
OutboundTrafficMetrics,3,2458,7,49352,32,29680,28,0,0,0,0
InboundTrafficMetrics,0,0,9,51312,26,51312,26,0,0,0,0
OutboundTrafficMetrics,3,2458,7,49352,32,29680,28,0,0,0,0
InboundTrafficMetrics,0,0,9,51024,26,51024,26,0,0,0,0
OutboundTrafficMetrics,2,1661,1,25384,15,12088,12,0,0,0,0
InboundTrafficMetrics,0,0,2,39592,13,39592,13,0,0,0,0
OutboundTrafficMetrics,2,1661,1,25384,15,12088,12,0,0,0,0
InboundTrafficMetrics,0,0,2,39016,13,39016,13,0,0,0,0
OutboundTrafficMetrics,2,1129,4,44368,27,35336,25,0,0,0,0
InboundTrafficMetrics,0,0,8,76192,27,76192,27,0,0,0,0
OutboundTrafficMetrics,2,1129,4,44368,27,35336,25,0,0,0,0
InboundTrafficMetrics,0,0,8,75896,27,75896,27,0,0,0,0
OutboundTrafficMetrics,4,273,5,29768,27,27584,27,0,0,0,0
InboundTrafficMetrics,0,0,7,65040,28,65040,28,0,0,0,0
OutboundTrafficMetrics,4,273,5,29768,27,27584,27,0,0,0,0
InboundTrafficMetrics,0,0,7,64752,28,64752,28,0,0,0,0
OutboundTrafficMetrics,1,1009,5,52968,41,44888,40,0,0,0,0
InboundTrafficMetrics,0,0,6,166072,45,166072,45,0,0,0,0
OutboundTrafficMetrics,1,1009,5,52968,41,44888,40,0,0,0,0
InboundTrafficMetrics,0,0,6,165496,45,165496,45,0,0,0,0
OutboundTrafficMetrics,3,2334,1,70144,30,51472,26,0,0,0,0
InboundTrafficMetrics,0,0,2,69192,28,69192,28,0,0,0,0
OutboundTrafficMetrics,3,2334,1,70144,30,51472,26,0,0,0,0
InboundTrafficMetrics,0,0,2,68792,28,68792,28,0,0,0,0
OutboundTrafficMetrics,2,1626,1,66928,29,53920,26,0,0,0,0
InboundTrafficMetrics,0,0,1,81448,27,81448,27,0,0,0,0
OutboundTrafficMetrics,2,1626,1,66928,29,53920,26,0,0,0,0
InboundTrafficMetrics,0,0,1,80864,27,80864,27,0,0,0,0
OutboundTrafficMetrics,1,1092,1,34096,27,25352,25,0,0,0,0
InboundTrafficMetrics,0,0,1,183864,33,183864,33,0,0,0,0
OutboundTrafficMetrics,1,1092,1,34096,27,25352,25,0,0,0,0
InboundTrafficMetrics,0,0,1,183576,33,183576,33,0,0,0,0
OutboundTrafficMetrics,1,843,3,151336,70,144592,68,0,0,0,0
InboundTrafficMetrics,0,0,3,728712,107,728712,107,0,0,0,0
OutboundTrafficMetrics,1,843,3,151336,70,144592,68,0,0,0,0
InboundTrafficMetrics,0,0,3,728128,106,728128,106,0,0,0,0
OutboundTrafficMetrics,1,834,1,114448,89,107768,88,0,0,0,0
InboundTrafficMetrics,0,0,3,1433992,163,1433992,163,0,0,0,0
OutboundTrafficMetrics,1,834,1,114448,89,107768,88,0,0,0,0
InboundTrafficMetrics,0,0,3,1433704,163,1433704,163,0,0,0,0
OutboundTrafficMetrics,0,0,2,188600,68,188600,68,0,0,0,0
InboundTrafficMetrics,0,0,4,327896,78,327896,78,0,0,0,0
OutboundTrafficMetrics,0,0,2,188600,68,188600,68,0,0,0,0
InboundTrafficMetrics,0,0,4,327608,78,327608,78,0,0,0,0
OutboundTrafficMetrics,1,561,1,147888,42,143400,41,0,0,0,0
InboundTrafficMetrics,0,0,2,113112,40,113112,40,0,0,0,0
OutboundTrafficMetrics,1,561,1,147888,42,143400,41,0,0,0,0
InboundTrafficMetrics,0,0,2,112528,40,112528,40,0,0,0,0
OutboundTrafficMetrics,0,0,1,79544,26,79544,26,0,0,0,0
InboundTrafficMetrics,0,0,1,95104,25,95104,25,0,0,0,0
OutboundTrafficMetrics,0,0,1,79544,26,79544,26,0,0,0,0
InboundTrafficMetrics,0,0,1,94808,25,94808,25,0,0,0,0
OutboundTrafficMetrics,0,0,3,104584,30,104584,30,0,0,0,0
InboundTrafficMetrics,0,0,4,74768,33,74768,33,0,0,0,0
OutboundTrafficMetrics,0,0,3,104584,30,104584,30,0,0,0,0
InboundTrafficMetrics,0,0,4,74184,32,74184,32,0,0,0,0
OutboundTrafficMetrics,0,0,8,155096,57,155096,57,0,0,0,0
InboundTrafficMetrics,0,0,1,452328,68,452328,68,0,0,0,0
OutboundTrafficMetrics,0,0,8,155096,57,155096,57,0,0,0,0
InboundTrafficMetrics,0,0,1,452040,68,452040,68,0,0,0,0
OutboundTrafficMetrics,0,0,3,20384,14,20384,14,0,0,0,0
InboundTrafficMetrics,0,0,7,30568,14,30568,14,0,0,0,0
OutboundTrafficMetrics,0,0,3,20384,14,20384,14,0,0,0,0
InboundTrafficMetrics,0,0,7,30280,14,30280,14,0,0,0,0
OutboundTrafficMetrics,1,17,8,87616,27,87480,27,0,0,0,0
InboundTrafficMetrics,0,0,9,92672,28,92672,28,0,0,0,0
OutboundTrafficMetrics,1,17,8,87616,27,87480,27,0,0,0,0
InboundTrafficMetrics,0,0,9,92088,28,92088,28,0,0,0,0
OutboundTrafficMetrics,0,0,5,45384,22,45384,22,0,0,0,0
InboundTrafficMetrics,0,0,1,114536,24,114536,24,0,0,0,0
OutboundTrafficMetrics,0,0,5,45384,22,45384,22,0,0,0,0
InboundTrafficMetrics,0,0,1,114240,24,114240,24,0,0,0,0
OutboundTrafficMetrics,0,0,3,29208,17,29208,17,0,0,0,0
InboundTrafficMetrics,0,0,5,48576,15,48576,15,0,0,0,0
OutboundTrafficMetrics,0,0,3,29208,17,29208,17,0,0,0,0
InboundTrafficMetrics,0,0,5,47872,14,47872,14,0,0,0,0
OutboundTrafficMetrics,2,18,4,10144,8,10000,8,0,0,0,0
InboundTrafficMetrics,0,0,5,13288,7,13288,7,0,0,0,0
OutboundTrafficMetrics,2,18,4,10144,8,10000,8,0,0,0,0
InboundTrafficMetrics,0,0,5,12992,7,12992,7,0,0,0,0
OutboundTrafficMetrics,1,9,2,50432,22,50360,22,0,0,0,0
InboundTrafficMetrics,1,6,3,86832,24,86784,23,0,0,0,0
OutboundTrafficMetrics,1,9,2,50432,22,50360,22,0,0,0,0
InboundTrafficMetrics,1,6,3,86248,23,86200,23,0,0,0,0
OutboundTrafficMetrics,1,9,2,29792,20,29720,20,0,0,0,0
InboundTrafficMetrics,0,0,2,51784,22,51784,22,0,0,0,0
OutboundTrafficMetrics,1,9,2,29792,20,29720,20,0,0,0,0
InboundTrafficMetrics,0,0,2,51496,22,51496,22,0,0,0,0
OutboundTrafficMetrics,1,9,2,14712,11,14640,11,0,0,0,0
InboundTrafficMetrics,0,0,5,27080,11,27080,11,0,0,0,0
OutboundTrafficMetrics,1,9,2,14712,11,14640,11,0,0,0,0
InboundTrafficMetrics,0,0,5,26792,11,26792,11,0,0,0,0
OutboundTrafficMetrics,2,18,5,13400,9,13256,9,0,0,0,0
InboundTrafficMetrics,0,0,7,26248,9,26248,9,0,0,0,0
OutboundTrafficMetrics,2,18,5,13400,9,13256,9,0,0,0,0
InboundTrafficMetrics,0,0,7,25664,9,25664,9,0,0,0,0
OutboundTrafficMetrics,0,0,4,62848,19,62848,19,0,0,0,0
InboundTrafficMetrics,0,0,1,50640,18,50640,18,0,0,0,0
OutboundTrafficMetrics,0,0,4,62848,19,62848,19,0,0,0,0
InboundTrafficMetrics,0,0,1,50352,18,50352,18,0,0,0,0
OutboundTrafficMetrics,0,0,4,18864,10,18864,10,0,0,0,0
InboundTrafficMetrics,0,0,3,30160,9,30160,9,0,0,0,0
OutboundTrafficMetrics,0,0,4,18864,10,18864,10,0,0,0,0
InboundTrafficMetrics,0,0,3,29576,9,29576,9,0,0,0,0
OutboundTrafficMetrics,0,0,8,96568,23,96568,23,0,0,0,0
InboundTrafficMetrics,0,0,1,83888,26,83888,26,0,0,0,0
OutboundTrafficMetrics,0,0,8,96568,23,96568,23,0,0,0,0
InboundTrafficMetrics,0,0,1,83592,25,83592,25,0,0,0,0
OutboundTrafficMetrics,0,0,2,70352,36,70352,36,0,0,0,0
InboundTrafficMetrics,0,0,3,376360,49,376360,49,0,0,0,0
OutboundTrafficMetrics,0,0,2,70352,36,70352,36,0,0,0,0
InboundTrafficMetrics,0,0,3,375776,48,375776,48,0,0,0,0
OutboundTrafficMetrics,2,26,8,70608,19,70400,18,0,0,0,0
InboundTrafficMetrics,0,0,9,57664,18,57664,18,0,0,0,0
OutboundTrafficMetrics,2,26,8,70608,19,70400,18,0,0,0,0
InboundTrafficMetrics,0,0,9,57368,18,57368,18,0,0,0,0
OutboundTrafficMetrics,0,0,2,27208,14,27208,14,0,0,0,0
InboundTrafficMetrics,0,0,2,40120,13,40120,13,0,0,0,0
OutboundTrafficMetrics,0,0,2,27208,14,27208,14,0,0,0,0
InboundTrafficMetrics,0,0,2,39824,13,39824,13,0,0,0,0
OutboundTrafficMetrics,0,0,1,127768,199,127768,199,0,0,0,0
InboundTrafficMetrics,0,0,1,10549816,989,10549816,989,0,0,0,0
OutboundTrafficMetrics,0,0,1,127768,199,127768,199,0,0,0,0
InboundTrafficMetrics,0,0,1,10549232,989,10549232,989,0,0,0,0
OutboundTrafficMetrics,8,60,1,224440,281,223960,281,0,0,0,0
InboundTrafficMetrics,0,0,2,10717416,1017,10717416,1017,0,0,0,0
OutboundTrafficMetrics,8,60,1,224440,281,223960,281,0,0,0,0
InboundTrafficMetrics,0,0,2,10717008,1017,10717008,1017,0,0,0,0
OutboundTrafficMetrics,5,37,1,216600,336,216304,336,0,0,0,0
InboundTrafficMetrics,0,0,1,14760672,1383,14760672,1383,0,0,0,0
OutboundTrafficMetrics,5,37,1,216600,336,216304,336,0,0,0,0
InboundTrafficMetrics,0,0,1,14760096,1383,14760096,1383,0,0,0,0
OutboundTrafficMetrics,3,22,2,34664,15,34488,14,0,0,0,0
InboundTrafficMetrics,0,0,3,60440,15,60440,15,0,0,0,0
OutboundTrafficMetrics,3,22,2,34664,15,34488,14,0,0,0,0
InboundTrafficMetrics,0,0,3,60152,15,60152,15,0,0,0,0
OutboundTrafficMetrics,3,22,4,23096,12,22920,12,0,0,0,0
InboundTrafficMetrics,0,0,7,18152,12,18152,12,0,0,0,0
