category,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
OutboundTrafficMetrics,3,22,4,23096,12,22920,12,0,0,0,0
InboundTrafficMetrics,0,0,7,17856,12,17856,12,0,0,0,0
OutboundTrafficMetrics,0,0,3,7976,6,7976,6,0,0,0,0
InboundTrafficMetrics,0,0,4,21824,7,21824,7,0,0,0,0
OutboundTrafficMetrics,0,0,3,7976,6,7976,6,0,0,0,0
InboundTrafficMetrics,0,0,4,21248,6,21248,6,0,0,0,0
OutboundTrafficMetrics,4,29,7,34568,18,34336,18,0,0,0,0
InboundTrafficMetrics,0,0,1,33800,13,33800,13,0,0,0,0
OutboundTrafficMetrics,4,29,7,34568,18,34336,18,0,0,0,0
InboundTrafficMetrics,0,0,1,33504,13,33504,13,0,0,0,0
OutboundTrafficMetrics,4,29,7,19184,13,18952,12,0,0,0,0
InboundTrafficMetrics,0,0,1,25800,12,25800,12,0,0,0,0
OutboundTrafficMetrics,4,29,7,19184,13,18952,12,0,0,0,0
InboundTrafficMetrics,0,0,1,25216,12,25216,12,0,0,0,0
OutboundTrafficMetrics,7,51,1,169064,277,168648,277,0,0,0,0
InboundTrafficMetrics,0,0,1,14846784,1382,14846784,1382,0,0,0,0
OutboundTrafficMetrics,7,51,1,169064,277,168648,277,0,0,0,0
InboundTrafficMetrics,0,0,1,14846496,1382,14846496,1382,0,0,0,0
OutboundTrafficMetrics,4,29,1,590552,1064,590320,1063,0,0,0,0
InboundTrafficMetrics,0,0,1,46718768,4324,46718768,4324,0,0,0,0
OutboundTrafficMetrics,4,29,1,590552,1064,590320,1063,0,0,0,0
InboundTrafficMetrics,0,0,1,46718184,4324,46718184,4324,0,0,0,0
OutboundTrafficMetrics,2,24,1,623272,1110,623080,1110,0,0,0,0
InboundTrafficMetrics,0,0,1,46421576,4297,46421576,4297,0,0,0,0
OutboundTrafficMetrics,2,24,1,623272,1110,623080,1110,0,0,0,0
InboundTrafficMetrics,0,0,1,46421288,4297,46421288,4297,0,0,0,0
OutboundTrafficMetrics,3,257,5,624632,1079,622576,1076,0,0,0,0
InboundTrafficMetrics,0,0,9,49928640,4638,49928640,4638,0,0,0,0
OutboundTrafficMetrics,3,257,5,624632,1079,622576,1076,0,0,0,0
InboundTrafficMetrics,0,0,9,49928344,4638,49928344,4638,0,0,0,0
OutboundTrafficMetrics,7,591,1,403984,662,399256,654,0,0,0,0
InboundTrafficMetrics,0,0,1,25041736,2340,25041736,2340,0,0,0,0
OutboundTrafficMetrics,7,591,1,403984,662,399256,654,0,0,0,0
InboundTrafficMetrics,0,0,1,25041160,2340,25041160,2340,0,0,0,0
OutboundTrafficMetrics,6,487,1,333488,572,329584,565,0,0,0,0
InboundTrafficMetrics,0,0,2,18467248,1722,18467248,1722,0,0,0,0
OutboundTrafficMetrics,6,487,1,333488,572,329584,565,0,0,0,0
InboundTrafficMetrics,0,0,2,18466848,1721,18466848,1721,0,0,0,0
OutboundTrafficMetrics,5,425,1,336512,530,333112,524,0,0,0,0
InboundTrafficMetrics,0,0,2,16805872,1568,16805872,1568,0,0,0,0
OutboundTrafficMetrics,5,425,1,336512,530,333112,524,0,0,0,0
InboundTrafficMetrics,0,0,2,16805224,1568,16805224,1568,0,0,0,0
OutboundTrafficMetrics,6,504,3,672784,1240,668752,1234,0,0,0,0
InboundTrafficMetrics,0,0,6,38625128,3574,38625128,3574,0,0,0,0
OutboundTrafficMetrics,6,504,3,672784,1240,668752,1234,0,0,0,0
InboundTrafficMetrics,0,0,6,38624840,3574,38624840,3574,0,0,0,0
OutboundTrafficMetrics,3,248,6,721168,1347,719176,1344,0,0,0,0
InboundTrafficMetrics,0,0,1,46297960,4281,46297960,4281,0,0,0,0
OutboundTrafficMetrics,3,248,6,721168,1347,719176,1344,0,0,0,0
InboundTrafficMetrics,0,0,1,46297376,4281,46297376,4281,0,0,0,0
OutboundTrafficMetrics,2,163,5,785176,1446,783872,1443,0,0,0,0
InboundTrafficMetrics,0,0,1,48864576,4523,48864576,4523,0,0,0,0
OutboundTrafficMetrics,2,163,5,785176,1446,783872,1443,0,0,0,0
InboundTrafficMetrics,0,0,1,48864288,4523,48864288,4523,0,0,0,0
OutboundTrafficMetrics,3,23,5,692032,1263,691848,1263,0,0,0,0
InboundTrafficMetrics,0,0,1,46244856,4279,46244856,4279,0,0,0,0
OutboundTrafficMetrics,3,23,5,692032,1263,691848,1263,0,0,0,0
InboundTrafficMetrics,0,0,1,46244560,4279,46244560,4279,0,0,0,0
OutboundTrafficMetrics,3,23,4,87240,129,87048,129,0,0,0,0
InboundTrafficMetrics,0,0,1,3995040,381,3995040,381,0,0,0,0
OutboundTrafficMetrics,3,23,4,87240,129,87048,129,0,0,0,0
InboundTrafficMetrics,0,0,1,3994456,381,3994456,381,0,0,0,0
OutboundTrafficMetrics,2,14,1,23864,13,23744,12,0,0,0,0
InboundTrafficMetrics,0,0,1,29512,12,29512,12,0,0,0,0
OutboundTrafficMetrics,2,14,1,23864,13,23744,12,0,0,0,0
InboundTrafficMetrics,0,0,1,29224,12,29224,12,0,0,0,0
OutboundTrafficMetrics,4,29,2,16656,12,16424,11,0,0,0,0
InboundTrafficMetrics,0,0,2,36048,11,36048,11,0,0,0,0
OutboundTrafficMetrics,4,29,2,16656,12,16424,11,0,0,0,0
InboundTrafficMetrics,0,0,2,35464,11,35464,11,0,0,0,0
OutboundTrafficMetrics,2,24,5,20600,10,20400,10,0,0,0,0
InboundTrafficMetrics,0,0,7,20760,8,20760,8,0,0,0,0
OutboundTrafficMetrics,2,24,5,20600,10,20400,10,0,0,0,0
InboundTrafficMetrics,0,0,7,20472,8,20472,8,0,0,0,0
OutboundTrafficMetrics,0,0,1,41704,47,41704,47,0,0,0,0
InboundTrafficMetrics,0,0,2,1472632,149,1472632,149,0,0,0,0
OutboundTrafficMetrics,0,0,1,41704,47,41704,47,0,0,0,0
InboundTrafficMetrics,0,0,2,1472344,149,1472344,149,0,0,0,0
OutboundTrafficMetrics,0,0,7,26232,17,26232,17,0,0,0,0
InboundTrafficMetrics,0,0,1,45504,16,45504,16,0,0,0,0
OutboundTrafficMetrics,0,0,7,26232,17,26232,17,0,0,0,0
InboundTrafficMetrics,0,0,1,44928,16,44928,16,0,0,0,0
OutboundTrafficMetrics,0,0,8,22744,14,22744,14,0,0,0,0
InboundTrafficMetrics,0,0,1,25792,14,25792,14,0,0,0,0
OutboundTrafficMetrics,0,0,8,22744,14,22744,14,0,0,0,0
InboundTrafficMetrics,0,0,1,25504,14,25504,14,0,0,0,0
OutboundTrafficMetrics,1,7,8,39456,16,39400,15,0,0,0,0
InboundTrafficMetrics,0,0,1,49408,16,49408,16,0,0,0,0
OutboundTrafficMetrics,1,7,8,39456,16,39400,15,0,0,0,0
InboundTrafficMetrics,0,0,1,48712,15,48712,15,0,0,0,0
OutboundTrafficMetrics,1,7,7,43888,20,43832,20,0,0,0,0
InboundTrafficMetrics,0,0,9,115736,22,115736,22,0,0,0,0
OutboundTrafficMetrics,1,7,7,43888,20,43832,20,0,0,0,0
InboundTrafficMetrics,0,0,9,115448,22,115448,22,0,0,0,0
OutboundTrafficMetrics,3,22,7,72192,27,72016,27,0,0,0,0
InboundTrafficMetrics,0,0,1,151176,34,151176,34,0,0,0,0
OutboundTrafficMetrics,3,22,7,72192,27,72016,27,0,0,0,0
InboundTrafficMetrics,0,0,1,150600,34,150600,34,0,0,0,0
OutboundTrafficMetrics,1,7,7,23744,12,23680,11,0,0,0,0
InboundTrafficMetrics,0,0,1,66992,15,66992,15,0,0,0,0
OutboundTrafficMetrics,1,7,7,23744,12,23680,11,0,0,0,0
InboundTrafficMetrics,0,0,1,66704,15,66704,15,0,0,0,0
OutboundTrafficMetrics,0,0,1,74200,40,74200,40,0,0,0,0
InboundTrafficMetrics,0,0,1,547080,75,547080,75,0,0,0,0
OutboundTrafficMetrics,0,0,1,74200,40,74200,40,0,0,0,0
InboundTrafficMetrics,0,0,1,546792,75,546792,75,0,0,0,0
OutboundTrafficMetrics,1,7,4,75896,52,75840,51,0,0,0,0
InboundTrafficMetrics,0,0,8,850616,109,850616,109,0,0,0,0
OutboundTrafficMetrics,1,7,4,75896,52,75840,51,0,0,0,0
InboundTrafficMetrics,0,0,8,850032,109,850032,109,0,0,0,0
OutboundTrafficMetrics,0,0,1,42464,15,42464,15,0,0,0,0
InboundTrafficMetrics,0,0,1,37800,13,37800,13,0,0,0,0
OutboundTrafficMetrics,0,0,1,42464,15,42464,15,0,0,0,0
InboundTrafficMetrics,0,0,1,37504,13,37504,13,0,0,0,0
OutboundTrafficMetrics,0,0,2,67096,17,67096,17,0,0,0,0
InboundTrafficMetrics,0,0,4,26448,20,26448,20,0,0,0,0
OutboundTrafficMetrics,0,0,2,67096,17,67096,17,0,0,0,0
InboundTrafficMetrics,0,0,4,25872,20,25872,20,0,0,0,0
OutboundTrafficMetrics,2,24,6,16408,10,16208,10,0,0,0,0
InboundTrafficMetrics,0,0,9,21720,9,21720,9,0,0,0,0
OutboundTrafficMetrics,2,24,6,16408,10,16208,10,0,0,0,0
InboundTrafficMetrics,0,0,9,21432,9,21432,9,0,0,0,0
OutboundTrafficMetrics,0,0,8,23384,15,23384,15,0,0,0,0
InboundTrafficMetrics,0,0,1,38832,16,38832,16,0,0,0,0
OutboundTrafficMetrics,0,0,8,23384,15,23384,15,0,0,0,0
InboundTrafficMetrics,0,0,1,38248,16,38248,16,0,0,0,0
OutboundTrafficMetrics,0,0,7,92152,26,92152,26,0,0,0,0
InboundTrafficMetrics,0,0,1,69424,28,69424,28,0,0,0,0
OutboundTrafficMetrics,0,0,7,92152,26,92152,26,0,0,0,0
InboundTrafficMetrics,0,0,1,69136,27,69136,27,0,0,0,0
OutboundTrafficMetrics,1,79,4,22952,18,22320,17,0,0,0,0
InboundTrafficMetrics,0,0,8,62736,20,62736,20,0,0,0,0
OutboundTrafficMetrics,1,79,4,22952,18,22320,17,0,0,0,0
InboundTrafficMetrics,0,0,8,62448,20,62448,20,0,0,0,0
OutboundTrafficMetrics,3,292,6,15424,12,13088,9,0,0,0,0
InboundTrafficMetrics,0,0,1,13696,9,13696,9,0,0,0,0
OutboundTrafficMetrics,3,292,6,15424,12,13088,9,0,0,0,0
InboundTrafficMetrics,0,0,1,13000,8,13000,8,0,0,0,0
OutboundTrafficMetrics,3,248,3,26632,16,24648,13,0,0,0,0
InboundTrafficMetrics,0,0,4,34560,12,34560,12,0,0,0,0
OutboundTrafficMetrics,3,248,3,26632,16,24648,13,0,0,0,0
InboundTrafficMetrics,0,0,4,34272,12,34272,12,0,0,0,0
OutboundTrafficMetrics,0,0,8,26216,14,26216,14,0,0,0,0
InboundTrafficMetrics,0,0,1,46440,15,46440,15,0,0,0,0
OutboundTrafficMetrics,0,0,8,26216,14,26216,14,0,0,0,0
InboundTrafficMetrics,0,0,1,45856,14,45856,14,0,0,0,0
OutboundTrafficMetrics,2,185,4,20000,11,18520,9,0,0,0,0
InboundTrafficMetrics,0,0,4,20928,8,20928,8,0,0,0,0
OutboundTrafficMetrics,2,185,4,20000,11,18520,9,0,0,0,0
InboundTrafficMetrics,0,0,4,20632,8,20632,8,0,0,0,0
OutboundTrafficMetrics,1,92,7,22624,14,21888,13,0,0,0,0
InboundTrafficMetrics,0,0,1,23768,11,23768,11,0,0,0,0
OutboundTrafficMetrics,1,92,7,22624,14,21888,13,0,0,0,0
InboundTrafficMetrics,0,0,1,23184,11,23184,11,0,0,0,0
OutboundTrafficMetrics,1,9,4,8352,7,8280,7,0,0,0,0
InboundTrafficMetrics,0,0,1,9424,7,9424,7,0,0,0,0
OutboundTrafficMetrics,1,9,4,8352,7,8280,7,0,0,0,0
InboundTrafficMetrics,0,0,1,9136,6,9136,6,0,0,0,0
OutboundTrafficMetrics,1,9,6,14736,10,14664,10,0,0,0,0
InboundTrafficMetrics,0,0,1,24944,10,24944,10,0,0,0,0
OutboundTrafficMetrics,1,9,6,14736,10,14664,10,0,0,0,0
InboundTrafficMetrics,0,0,1,24648,10,24648,10,0,0,0,0
OutboundTrafficMetrics,1,9,2,7536,6,7464,6,0,0,0,0
InboundTrafficMetrics,0,0,5,8992,6,8992,6,0,0,0,0
OutboundTrafficMetrics,1,9,2,7536,6,7464,6,0,0,0,0
InboundTrafficMetrics,0,0,5,8408,5,8408,5,0,0,0,0
OutboundTrafficMetrics,2,26,7,24904,12,24696,12,0,0,0,0
InboundTrafficMetrics,0,0,1,30928,11,30928,11,0,0,0,0
OutboundTrafficMetrics,2,26,7,24904,12,24696,12,0,0,0,0
InboundTrafficMetrics,0,0,1,30640,11,30640,11,0,0,0,0
OutboundTrafficMetrics,4,32,3,17736,9,17472,9,0,0,0,0
InboundTrafficMetrics,0,0,4,24264,9,24264,9,0,0,0,0
OutboundTrafficMetrics,4,32,3,17736,9,17472,9,0,0,0,0
InboundTrafficMetrics,0,0,4,23680,9,23680,9,0,0,0,0
OutboundTrafficMetrics,2,15,1,39216,19,39096,19,0,0,0,0
InboundTrafficMetrics,0,0,3,66368,20,66368,20,0,0,0,0
OutboundTrafficMetrics,2,15,1,39216,19,39096,19,0,0,0,0
InboundTrafficMetrics,0,0,3,66080,20,66080,20,0,0,0,0
OutboundTrafficMetrics,4,358,3,13880,13,11008,9,0,0,0,0
InboundTrafficMetrics,0,0,5,15600,8,15600,8,0,0,0,0
OutboundTrafficMetrics,4,358,3,13880,13,11008,9,0,0,0,0
InboundTrafficMetrics,0,0,5,15312,8,15312,8,0,0,0,0
OutboundTrafficMetrics,5,405,1,32552,19,29312,13,0,0,0,0
InboundTrafficMetrics,0,0,2,21320,11,21320,11,0,0,0,0
OutboundTrafficMetrics,5,405,1,32552,19,29312,13,0,0,0,0
InboundTrafficMetrics,0,0,2,20736,11,20736,11,0,0,0,0
OutboundTrafficMetrics,4,318,3,71696,24,69152,20,0,0,0,0
InboundTrafficMetrics,0,0,7,28752,22,28752,22,0,0,0,0
OutboundTrafficMetrics,4,318,3,71696,24,69152,20,0,0,0,0
InboundTrafficMetrics,0,0,7,28344,22,28344,22,0,0,0,0
OutboundTrafficMetrics,6,43,7,23368,13,23024,12,0,0,0,0
InboundTrafficMetrics,0,0,1,28480,11,28480,11,0,0,0,0
OutboundTrafficMetrics,6,43,7,23368,13,23024,12,0,0,0,0
InboundTrafficMetrics,0,0,1,27896,11,27896,11,0,0,0,0
OutboundTrafficMetrics,1,7,1,35208,19,35144,19,0,0,0,0
InboundTrafficMetrics,0,0,1,63224,20,63224,20,0,0,0,0
OutboundTrafficMetrics,1,7,1,35208,19,35144,19,0,0,0,0
InboundTrafficMetrics,0,0,1,62936,20,62936,20,0,0,0,0
OutboundTrafficMetrics,1,9,6,221296,94,221224,94,0,0,0,0
InboundTrafficMetrics,0,0,9,754168,169,754168,169,0,0,0,0
OutboundTrafficMetrics,1,9,6,221296,94,221224,94,0,0,0,0
InboundTrafficMetrics,0,0,9,753584,169,753584,169,0,0,0,0
OutboundTrafficMetrics,3,21,2,15568,10,15400,10,0,0,0,0
InboundTrafficMetrics,0,0,3,23768,9,23768,9,0,0,0,0
OutboundTrafficMetrics,3,21,2,15568,10,15400,10,0,0,0,0
InboundTrafficMetrics,0,0,3,23472,9,23472,9,0,0,0,0
OutboundTrafficMetrics,1,129,9,45480,16,44448,15,0,0,0,0
InboundTrafficMetrics,0,0,1,39648,12,39648,12,0,0,0,0
OutboundTrafficMetrics,1,129,9,45480,16,44448,15,0,0,0,0
InboundTrafficMetrics,0,0,1,39352,12,39352,12,0,0,0,0
OutboundTrafficMetrics,3,234,4,26496,16,24624,13,0,0,0,0
InboundTrafficMetrics,0,0,6,40736,12,40736,12,0,0,0,0
OutboundTrafficMetrics,3,234,4,26496,16,24624,13,0,0,0,0
InboundTrafficMetrics,0,0,6,40160,11,40160,11,0,0,0,0
OutboundTrafficMetrics,7,588,2,33760,23,29056,15,0,0,0,0
InboundTrafficMetrics,0,0,4,41672,15,41672,15,0,0,0,0
OutboundTrafficMetrics,7,588,2,33760,23,29056,15,0,0,0,0
InboundTrafficMetrics,0,0,4,41096,15,41096,15,0,0,0,0
OutboundTrafficMetrics,5,375,2,15952,14,12944,9,0,0,0,0
InboundTrafficMetrics,0,0,3,17408,7,17408,7,0,0,0,0
OutboundTrafficMetrics,5,375,2,15952,14,12944,9,0,0,0,0
InboundTrafficMetrics,0,0,3,17120,7,17120,7,0,0,0,0
OutboundTrafficMetrics,3,232,1,55232,23,53376,20,0,0,0,0
InboundTrafficMetrics,0,0,2,82608,21,82608,21,0,0,0,0
OutboundTrafficMetrics,3,232,1,55232,23,53376,20,0,0,0,0
InboundTrafficMetrics,0,0,2,82032,21,82032,21,0,0,0,0
OutboundTrafficMetrics,4,29,6,74144,22,73904,22,0,0,0,0
InboundTrafficMetrics,0,0,1,38016,23,38016,23,0,0,0,0
OutboundTrafficMetrics,4,29,6,74144,22,73904,22,0,0,0,0
InboundTrafficMetrics,0,0,1,37720,23,37720,23,0,0,0,0
OutboundTrafficMetrics,1,6,4,41984,15,41936,15,0,0,0,0
InboundTrafficMetrics,0,0,8,32888,12,32888,12,0,0,0,0
OutboundTrafficMetrics,1,6,4,41984,15,41936,15,0,0,0,0
InboundTrafficMetrics,0,0,8,32592,12,32592,12,0,0,0,0
OutboundTrafficMetrics,1,6,2,14104,7,14056,7,0,0,0,0
InboundTrafficMetrics,0,0,3,12456,6,12456,6,0,0,0,0
OutboundTrafficMetrics,1,6,2,14104,7,14056,7,0,0,0,0
InboundTrafficMetrics,0,0,3,11760,6,11760,6,0,0,0,0
OutboundTrafficMetrics,3,18,3,12256,9,12104,8,0,0,0,0
InboundTrafficMetrics,0,0,6,11776,6,11776,6,0,0,0,0
OutboundTrafficMetrics,3,18,3,12256,9,12104,8,0,0,0,0
InboundTrafficMetrics,0,0,6,11488,6,11488,6,0,0,0,0
OutboundTrafficMetrics,4,312,1,13528,11,11032,7,0,0,0,0
InboundTrafficMetrics,0,0,2,12376,7,12376,7,0,0,0,0
OutboundTrafficMetrics,4,312,1,13528,11,11032,7,0,0,0,0
InboundTrafficMetrics,0,0,2,11792,7,11792,7,0,0,0,0
OutboundTrafficMetrics,5,410,3,24216,14,20936,9,0,0,0,0
InboundTrafficMetrics,0,0,4,15208,6,15208,6,0,0,0,0
OutboundTrafficMetrics,5,410,3,24216,14,20936,9,0,0,0,0
InboundTrafficMetrics,0,0,4,14920,6,14920,6,0,0,0,0
OutboundTrafficMetrics,1,96,5,14304,11,13536,10,0,0,0,0
InboundTrafficMetrics,0,0,8,14728,8,14728,8,0,0,0,0
OutboundTrafficMetrics,1,96,5,14304,11,13536,10,0,0,0,0
InboundTrafficMetrics,0,0,8,14440,8,14440,8,0,0,0,0
OutboundTrafficMetrics,7,54,6,15560,9,15120,8,0,0,0,0
InboundTrafficMetrics,0,0,8,16736,7,16736,7,0,0,0,0
OutboundTrafficMetrics,7,54,6,15560,9,15120,8,0,0,0,0
InboundTrafficMetrics,0,0,8,16152,7,16152,7,0,0,0,0
OutboundTrafficMetrics,5,40,1,22120,15,21800,14,0,0,0,0
InboundTrafficMetrics,0,0,2,55648,18,55648,18,0,0,0,0
OutboundTrafficMetrics,5,40,1,22120,15,21800,14,0,0,0,0
InboundTrafficMetrics,0,0,2,55352,18,55352,18,0,0,0,0
OutboundTrafficMetrics,1,17,7,29656,13,29512,12,0,0,0,0
InboundTrafficMetrics,0,0,9,39080,11,39080,11,0,0,0,0
OutboundTrafficMetrics,1,17,7,29656,13,29512,12,0,0,0,0
InboundTrafficMetrics,0,0,9,38432,11,38432,11,0,0,0,0
OutboundTrafficMetrics,3,23,9,22520,12,22336,12,0,0,0,0
InboundTrafficMetrics,0,0,1,26272,11,26272,11,0,0,0,0
OutboundTrafficMetrics,3,23,9,22520,12,22336,12,0,0,0,0
InboundTrafficMetrics,0,0,1,25984,11,25984,11,0,0,0,0
OutboundTrafficMetrics,1,141,1,30800,16,29664,14,0,0,0,0
InboundTrafficMetrics,0,0,1,40920,13,40920,13,0,0,0,0
OutboundTrafficMetrics,1,141,1,30800,16,29664,14,0,0,0,0
InboundTrafficMetrics,0,0,1,40336,13,40336,13,0,0,0,0
OutboundTrafficMetrics,2,216,3,15376,12,13640,9,0,0,0,0
InboundTrafficMetrics,0,0,5,15080,8,15080,8,0,0,0,0
OutboundTrafficMetrics,2,216,3,15376,12,13640,9,0,0,0,0
InboundTrafficMetrics,0,0,5,14792,8,14792,8,0,0,0,0
OutboundTrafficMetrics,0,0,8,26352,14,26352,14,0,0,0,0
InboundTrafficMetrics,0,0,1,28520,13,28520,13,0,0,0,0
OutboundTrafficMetrics,0,0,8,26352,14,26352,14,0,0,0,0
InboundTrafficMetrics,0,0,1,28232,13,28232,13,0,0,0,0
OutboundTrafficMetrics,1,7,1,23648,17,23584,17,0,0,0,0
InboundTrafficMetrics,0,0,2,48160,18,48160,18,0,0,0,0
OutboundTrafficMetrics,1,7,1,23648,17,23584,17,0,0,0,0
InboundTrafficMetrics,0,0,2,47576,18,47576,18,0,0,0,0
OutboundTrafficMetrics,1,132,6,14480,11,13416,9,0,0,0,0
InboundTrafficMetrics,0,0,1,18360,8,18360,8,0,0,0,0
OutboundTrafficMetrics,1,132,6,14480,11,13416,9,0,0,0,0
InboundTrafficMetrics,0,0,1,17952,8,17952,8,0,0,0,0
